id,gender,age,visual_vividness,view_duration,lights,computer,emotion,hallucination_categorical,hallucination_description,emerge_time,hallucination_frequency,hallucination_intensity,hallucination_duration,consciousness_change,consciousness_description,hallucination_location,percent_missing,auditory_strength,gustatory_strength,haptic_strength,interoceptive_strength,olfactory_strength,visual_strength,foot_strength,hand_strength,head_strength,mouth_strength,torso_strength,perceptual_strength,action_strength,sensorimotor_strength,visual_vividness_z,description_length
31,Male,33,8,10min.,Yes,Computer,"Somewhat enjoyable, but easy to stop","Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes), Colors other than red and black, Complex environments (e.g., cityscapes, forests)","['cluster', 'circle', 'growing', 'size', 'span', 'minute', 'appeared', 'right', 'beginning', 'beginning', 'blinking', 'seemed', 'reduce', 'size', 'gradually', 'grew', 'larger', 'could', 'see', 'centered', 'grew', 'bigger', 'starting', 'look', 'like', 'ripple', 'concentric', 'circle', 'cityscape', 'appeared', 'around', 'minute', 'lasted', 'second', 'may', 'lasted', 'longer', 'point', 'circle', 'took', 'attention', 'brighter', 'yellow', 'right', 'side', 'vertically', 'toward', 'center', 'detailed', 'flickering', 'sometimes', 'seemed', 'slow', 'speed', 'although', 'beginning', 'clearly', 'flickering', 'black', 'red', 'black', 'ended', 'looking', 'like', 'desaturated', 'dark', 'green', 'peripheral', 'vision', 'outside', 'noise', 'present', 'whole', 'time', 'border', 'inside', 'radial', 'line', 'appearing', 'border', 'color', 'distorsion']","They began to emerge immediately, 1-2 minutes",1 or 2 times in the whole experience,Clear and moderately vivid,Persisting several seconds,"No change, fully alert in the here and now, As if in a dreamlike state, Lost a sense of time","1/ At the beginning, I was slightly more attentive (than usual) to the fact that my window was open and I was wondering what people might think if they saw the flickering light from my screen. However, I was also a lot more attentive to the need to blink, as in it was no longer a reflex, but a conscious action.
(It is possible that I was sleepy because it was late at night when I did the test.)
3/ My state of consciousness was altered in such a way that I thought I was dreaming, or I was about to dream what I was seeing on screen. I also formulated in my head the wish or ""prediction"" that I was going to dream what I was seeing on screen ""later"".
4/ I lost track of time, presumably when I was in a dreamlike state. When I ""woke up"", I looked at the time on the white noise audio reader and I was 8 minutes in. I estimate that I lost a little more than 3 minutes.",In the periphery,14.634146341463413,1.0584526642714287,0.22484682482857138,0.9118768712428573,1.0782749973285717,0.2598002499142856,3.3972115509285716,1.0332607445714281,1.4762327288571424,2.6349895653857143,0.9696395519285713,0.8523610630285714,3.532059174199999,2.765493859928572,3.6249122891285714,0.9272073166352024,82
32,Female,31,0,10min.,Yes,Computer,"Somewhat unpleasant, but didn't mind going on","Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes), Colors other than red and black","['red', 'black', 'white', 'bunch', 'shape', 'like', 'square', 'circle', 'line', 'image', 'flickering', 'quickly', 'hard', 'recall', 'exactly', 'would', 'flicker', 'even', 'second', 'would', 'change', 'several', 'shape', 'quick', 'flicker', 'every', 'flicker', 'different', 'etc']",1-2 minutes,Frequently,"Clear, but not vivid","Brief moment or flash, Persisting several seconds","No change, fully alert in the here and now, Lost a sense of time","I felt fairly normal. However, the 10 minutes did fly by so I'd say I lost a sense of time. I felt like it had only been 2 minutes when the 10 minutes were up.",All over the screen,3.4482758620689653,0.9778128595714284,0.23445382539285717,1.1064063922857144,0.8334159660714286,0.23525353121428566,3.4135474863571424,0.8769844779642856,1.4469569407142855,2.475335134035714,0.941717213142857,0.6950440702499999,3.5583103915357133,2.586219487821428,3.711097559035714,-1.6166392811728794,29
33,Male,46,0,Longer than 10min.,Yes,Computer,No feeling about it one way or the other,"Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes)","['flickering', 'red', 'black', 'short', 'time', 'sec', 'min', 'maybe', 'hard', 'say', 'noticed', 'faint', 'variation', 'shade', 'red', 'black', 'really', 'color', 'like', 'hue', 'red', 'black', 'different', 'constantly', 'changing', 'flashing', 'spot', 'gave', 'impression', 'seeing', 'faint', 'shape', 'ball', 'brighter', 'hue', 'background', 'random', 'pattern']",1-2 minutes,Constantly,"Weak, faint, or insubstantial",Brief moment or flash,"No change, fully alert in the here and now",,All over the screen,15.789473684210526,1.0976145172812501,0.279839227375,0.9060363070312499,1.05955475390625,0.28332158515624994,3.5316768483125003,0.6524552802812501,1.1673869109375,2.8136662889062496,0.9646214954687498,0.62622602771875,3.76417998115625,3.0158984317812494,3.9215600275,-1.6166392811728794,38
34,Male,43,1,10min.,Yes,Computer,No feeling about it one way or the other,Sometimes some random small dots moving in the center of the screen,"['cluster', 'small', 'dot', 'moving', 'center', 'came', 'went', 'randomly', 'maybe', 'shadow', 'around', 'edge']",1-2 minutes,Frequently,"Clear, but not vivid",Persisting several seconds,"Became relaxed or sleepy, Lost a sense of time, In relation to the above, it didn't feel like 10 mins... I'd have said 5 top.",,In the center,0.0,0.9285453216666667,0.29404777266666665,1.2755615039166666,0.9231327399166668,0.31263437408333333,3.420411220083333,1.2687103349166666,1.5593934433333334,2.2938721991666666,0.9528143754166666,0.9264930420833334,3.5256743779999997,2.42733757925,3.6943155484166663,-1.298658456446869,12
35,Female,28,0,10min.,Yes,Computer,"Somewhat unpleasant, but didn't mind going on","Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes), Like when looking at an optical illusion image and seeing black dots between white lines on a grid; I know that I was just seeing fleeting artefacts in my peripheral vision.","['reminded', 'looking', 'optical', 'illusion', 'image', 'grid', 'illusion', 'see', 'fleeting', 'black', 'circle', 'corner', 'grid', 'even', 'though', 'none', 'peripheral', 'vision', 'activating', 'showing', 'spinning', 'red', 'circle', 'red', 'circle', 'center', 'flash', 'would', 'instantly', 'change', 'disappear', 'looked', 'slightly', 'could', 'see', 'bar', 'red', 'top', 'bottom', 'left', 'right', 'would', 'see', 'circle', 'illusion', 'center', 'looked', 'center', 'would', 'see', 'bright', 'red', 'circle', 'surrounded', 'flashing', 'circle', 'moving', 'around', 'circular', 'fashion', 'around', 'center', 'point', 'image', 'would', 'persist', 'could', 'focus', 'tried', 'focus', 'illusionary', 'circle', 'would', 'disappear', 'often', 'would', 'seem', 'simply', 'show', 'red', 'black', 'flicker', 'across', 'entire', 'see', 'recognizable', 'complex', 'image', 'building', 'scenery', 'face', 'animal', 'movie', 'scene', 'anything', 'else', 'believe', 'experiencing', 'imagination', 'optical', 'illusion', 'enjoyable', 'experience', 'felt', 'overwhelming', 'discomfort', 'else', 'would', 'stopped', 'experiment', 'see', 'anything', 'differently', 'completed', 'experiment']",1-2 minutes,Frequently,"Weak, faint, or insubstantial",Brief moment or flash,"No change, fully alert in the here and now",,In the center,5.217391304347826,1.0295441115412844,0.2831846537522935,0.9484304297339453,1.0065737037706424,0.327332671321101,3.440139596247706,0.8376764809266056,1.2864355432752297,2.918394894788991,0.9056717797614677,0.7702110733302754,3.5385894425045876,2.9746876425412845,3.7210577753027527,-1.6166392811728794,115
36,,,10,10min.,Yes,Computer,"Somewhat enjoyable, but easy to stop","Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes), Colors other than red and black","['started', 'seeing', 'green', 'blue', 'color', 'minute', 'design', 'design', 'lot', 'focus', 'center', 'looked', 'like', 'iris', 'eye', 'small', 'white', 'sphere', 'center', 'web', 'coming', 'every', 'direction']",1-2 minutes,Frequently,Clear and moderately vivid,"1-2 seconds, Persisting several seconds","No change, fully alert in the here and now, Became relaxed or sleepy","I was mostly alert and normal, not much change, but as it went on and I got to defocus my eyes a bit it was quite relaxing","In the center, All over the screen",13.043478260869565,0.7981171693,0.2410840962,0.99168659875,0.8931565753999999,0.29923967525,3.58537642995,0.7082873851,1.2204448621000001,3.0735442773,0.7205618212,0.5723517126,3.6790739089499995,3.1156495404499998,3.851572435999999,1.5631689660872228,23
37,Female,28,10,Less than 10min.,Yes,Computer,"Somewhat unpleasant, but didn't mind going on",Colors other than red and black,"['edge', 'slowly', 'felt', 'like', 'becoming', 'darker', 'black', 'time', 'went', 'startedseeing', 'hue', 'orange', 'black', 'hit', 'rid', 'flicker']",1-2 minutes,Frequently,Clear and moderately vivid,Brief moment or flash,Became relaxed or sleepy,it made me calm inside but my brow was furrowed from the light,,12.5,0.8991603657857145,0.5796071497857141,1.2826229615714284,1.2332085465,0.5321886648571428,3.2722906267857144,1.0530802211428574,1.7195571197142852,2.3659134674999995,0.9980661621428573,0.8212303977857143,3.672047898071429,2.7726930152142857,3.809221188428572,1.5631689660872228,16
38,Male,20,1,Less than 10min.,Yes,Computer,"Unpleasant, wanted it to stop","Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes)","['white', 'speck', 'interpreted', 'star', 'square', 'tunnel', 'grey', 'light', 'looked', 'like', 'going']",1-2 minutes,Frequently,"Weak, faint, or insubstantial",Persisting several seconds,"No change, fully alert in the here and now",,Where I looked on the screen,18.181818181818183,0.7673895386666667,0.22014759122222222,0.8331163556666668,0.7824178502222223,0.2992388378888889,3.8758911165555556,0.9967279308888889,1.0762043997777777,2.8449039264444447,0.754107491,0.7090921748888889,4.018748259444445,2.9668615983333333,4.131864383,-1.298658456446869,11
39,,,7,Longer than 10min.,Yes,Computer,"Somewhat unpleasant, but didn't mind going on","Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes), Colors other than red and black, Complex objects (e.g., animals, faces, buildings)","['first', 'rectangle', 'expanding', 'contracting', 'x', 'formed', 'connecting', 'corner', 'little', 'swirl', 'line', 'began', 'form', 'jumped', 'along', 'x', 'turned', 'stick', 'figure', 'people', 'mind', 'eye', 'thought', 'x', 'turned', 'dragon', 'seemed', 'writhing', 'anger', 'lunged', 'stick', 'figure', 'begun', 'throw', 'spear', 'dragon', 'dragon', 'ate', 'scorched', 'rest', 'noticed', 'black', 'flash', 'mostly', 'bottom', 'dragon', 'remained', 'orange', 'outlined', 'yellow', 'mostly', 'toward', 'top', 'wing', 'unfolded', 'stretch', 'frame', 'top', 'began', 'bursting', 'flash', 'light', 'though', 'leveled', 'fire', 'breathing', 'ability', 'atomic', 'blast', 'sequence', 'got', 'little', 'overwhelmed', 'imagery', 'point', 'tried', 'steer', 'visualization', 'calmer', 'direction', 'turning', 'live', 'video', 'lava', 'fall', 'white', 'noise', 'reminded', 'deafening', 'sound', 'large', 'waterfall', 'standing', 'beneath', 'x', 'eventually', 'came', 'back', 'made', 'glow', 'rounded', 'edge', 'turn', 'butterfly']",1-2 minutes,Constantly,"Clear, vivid, and/or bright","Constant, morphing from one image to the next",Lost a sense of space,Harder to describe the lost sense of space other than to say it didn't really feel like I was existing within a physical body.,All over the screen,14.423076923076922,1.3120226787078653,0.30153073652808987,1.330587860224719,1.1292779931685393,0.3980692421685395,3.3565846816067415,1.0088716152134833,1.5698953395168533,2.41671855158427,0.9030106244157305,1.0187788140449439,3.668773151516855,2.796297129269664,3.765480310258428,0.6092264919091922,104
40,,,9,Longer than 10min.,Yes,Computer,"Somewhat unpleasant, but didn't mind going on","Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes), I saw math equations, honeycombs, an old B&W photograph from early 1900's, being in a moving train and looking at the lights zoom by, falling into an abyss","['order', 'mathematical', 'equation', 'almost', 'einstein', 'complex', 'symmetrical', 'honeycomb', 'tiny', 'cartoon', 'bee', 'center', 'old', 'black', 'white', 'photograph', 'least', 'people', 'mostly', 'female', 'traditional', 'clothing', 'view', 'inside', 'fast', 'moving', 'train', 'light', 'zooming', 'almost', 'train', 'going', 'derail', 'dark', 'scary', 'abyss', 'spiraling', 'towards', 'black', 'growing', 'larger', 'felt', 'like', 'spinning', 'image', 'would', 'repeat', 'order', 'end', 'clicked', 'corner', 'looked', 'like', 'sort', 'vine', 'growing', 'center', 'like', 'tv', 'show', 'stranger', 'thing']",1-2 minutes,Constantly,"Clear, vivid, and/or bright","Persisting several seconds, images would cycle ranging several seconds each then repeating.","As if in a dreamlike state, Lost a sense of time, Lost a sense of space","I have issues with my contacts getting dry so I was blinking somewhat often but I did loose track of time, space and I felt like I was in a trance like state. ",All over the screen,9.67741935483871,1.6162875056607144,0.3253818575892856,1.1671760182142858,1.079736370017857,0.4107217374999999,3.5870452977321428,1.1708986516071425,1.6677102544821432,2.7343042815357137,1.2282955943035716,1.079815137875,3.7062485711607134,2.9196036848392857,3.813730184321428,1.2451881413612125,62
41,,,8,Longer than 10min.,Yes,Computer,"Somewhat unpleasant, but didn't mind going on","Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes), Complex objects (e.g., animals, faces, buildings)","['mathematical', 'equation', 'similar', 'einstein', 'switched', 'symmetrical', 'honeycomb', 'shape', 'lined', 'somewhat', 'cartoonish', 'bee', 'middle', 'honeycomb', 'symmetrical', 'switched', 'black', 'white', 'photograph', 'many', 'woman', 'dressed', 'dress', 'uniform', 'standing', 'row', 'inside', 'train', 'tunnel', 'light', 'outside', 'zooming', 'fast', 'like', 'train', 'going', 'crash', 'image', 'repeated', 'final', 'scene', 'appeared', 'end', 'session', 'train', 'black', 'vine', 'like', 'thing', 'started', 'four', 'corner', 'slowly', 'moved', 'inward', 'towards', 'middle', 'similar', 'vine', 'stranger', 'thing', 'went', 'black']",1-2 minutes,Constantly,Clear and moderately vivid,Persisting several seconds,"Lost a sense of time, Lost a sense of space",I have an eye problem and dry eyes so I was blinking often but I did feel like I was in a trance and I lost my sense of space and time. I felt somewhat hypnotized.,All over the screen,9.523809523809524,1.392834964491228,0.38894608826315785,1.3064696505438596,0.7479374679824561,0.49268289877192983,3.6503292765789466,1.2075922540175439,1.663566317982457,2.500116080491228,1.0214151905087718,1.077952329614035,3.7055990299122787,2.721816863491228,3.791670374403507,0.9272073166352024,63
42,,,8,10min.,Yes,Computer,"Somewhat unpleasant, but didn't mind going on","Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes), Colors other than red and black","['begin', 'red', 'black', 'flickering', 'watched', 'longer', 'flash', 'yellow', 'mix', 'pink', 'blue', 'well', 'shape', 'constantly', 'morphing', 'changing', 'mostly', 'blank', 'coloured', 'background', 'around', 'edge', 'black', 'line', 'flicked', 'back', 'forth', 'creating', 'perception', 'train', 'carriage', 'moving', 'fast', 'front', 'occasionally', 'black', 'blob', 'mostly', 'moved', 'constantly', 'changing', 'centre', 'often', 'forming', 'shape', 'similar', 'pressing', 'paint', 'piece', 'paper', 'like', 'make', 'yr', 'old', 'whole', 'process', 'could', 'reset', 'shape', 'colour', 'seeing', 'red', 'black', 'flashing', 'focusing', 'point', 'within', 'soon', 'let', 'eye', 'concentrated', 'focus', 'colour', 'shape', 'reappeared']",,Constantly,"Clear, but not vivid","Constant, morphing from one image to the next","No change, fully alert in the here and now",,In the center,13.333333333333334,0.983708689923077,0.26510732327692305,1.216283137738462,0.9369301893692309,0.3160067732615385,3.4330802247384615,0.7739050758615383,1.4530531768307695,2.606858664092308,0.8218642479846153,0.7583662651999998,3.5146283979692297,2.8204693739384616,3.6894454059846145,0.9272073166352024,75
